(12, 32) (0, 1) (0, 30) 
(0, 31) (0, 1) (7, 29) 
(0, 31) (0, 1) (7, 30) 
(0, 31) (0, 1) (6, 24) 
(0, 31) (0, 1) (6, 25) 
(0, 31) (0, 1) (6, 26) 
(0, 31) (0, 1) (6, 27) 
(0, 31) (0, 1) (6, 28) 
(0, 31) (0, 1) (6, 29) 
(0, 31) (0, 1) (6, 30) 
(0, 31) (0, 1) (5, 24) 
(0, 31) (0, 1) (5, 25) 
(0, 31) (0, 1) (5, 26) 
(0, 31) (0, 1) (5, 27) 
(0, 31) (0, 1) (5, 28) 
(0, 31) (0, 1) (5, 29) 
(0, 31) (0, 1) (5, 30) 
(0, 31) (0, 1) (4, 24) 
(0, 31) (0, 1) (4, 25) 
(0, 31) (0, 1) (4, 26) 
(0, 31) (0, 1) (4, 27) 
(0, 31) (0, 1) (4, 28) 
(0, 31) (0, 1) (4, 29) 
(0, 31) (0, 1) (4, 30) 
(0, 31) (0, 1) (3, 23) 
(0, 31) (0, 1) (3, 24) 
(0, 31) (0, 1) (3, 25) 
(0, 31) (0, 1) (3, 26) 
(0, 31) (0, 1) (3, 27) 
(0, 31) (0, 1) (3, 28) 
(0, 31) (0, 1) (3, 29) 
(0, 31) (0, 1) (3, 30) 
(0, 31) (0, 1) (2, 23) 
(0, 31) (0, 1) (2, 24) 
(0, 31) (0, 1) (2, 25) 
(0, 31) (0, 1) (2, 26) 
(0, 31) (0, 1) (2, 27) 
(0, 31) (0, 1) (2, 28) 
(0, 31) (0, 1) (2, 29) 
(0, 31) (0, 1) (2, 30) 
(0, 31) (0, 1) (1, 23) 
(0, 31) (0, 1) (1, 24) 
(0, 31) (0, 1) (1, 25) 
(0, 31) (0, 1) (1, 26) 
(0, 31) (0, 1) (1, 27) 
(0, 31) (0, 1) (1, 28) 
(0, 31) (0, 1) (1, 29) 
(0, 31) (0, 1) (1, 30) 
(0, 31) (0, 1) (0, 22) 
(0, 31) (0, 1) (0, 23) 
(0, 31) (0, 1) (0, 24) 
(0, 31) (0, 1) (0, 25) 
(0, 31) (0, 1) (0, 26) 
(0, 31) (0, 1) (0, 27) 
(0, 31) (0, 1) (0, 28) 
(0, 31) (0, 1) (0, 29) 
(0, 31) (0, 1) (0, 30) 
(0, 32) (0, 1) (10, 30) 
(0, 32) (0, 1) (9, 28) 
(0, 32) (0, 1) (9, 29) 
(0, 32) (0, 1) (9, 30) 
(0, 32) (0, 1) (8, 26) 
(0, 32) (0, 1) (8, 27) 
(0, 32) (0, 1) (8, 28) 
(0, 32) (0, 1) (8, 29) 
(0, 32) (0, 1) (8, 30) 
(0, 32) (0, 1) (7, 25) 
(0, 32) (0, 1) (7, 26) 
(0, 32) (0, 1) (7, 27) 
(0, 32) (0, 1) (7, 28) 
(0, 32) (0, 1) (7, 29) 
(0, 32) (0, 1) (7, 30) 
(0, 32) (0, 1) (6, 24) 
(0, 32) (0, 1) (6, 25) 
(0, 32) (0, 1) (6, 26) 
(0, 32) (0, 1) (6, 27) 
(0, 32) (0, 1) (6, 28) 
(0, 32) (0, 1) (6, 29) 
(0, 32) (0, 1) (6, 30) 
(0, 32) (0, 1) (5, 24) 
(0, 32) (0, 1) (5, 25) 
(0, 32) (0, 1) (5, 26) 
(0, 32) (0, 1) (5, 27) 
(0, 32) (0, 1) (5, 28) 
(0, 32) (0, 1) (5, 29) 
(0, 32) (0, 1) (5, 30) 
(0, 32) (0, 1) (4, 23) 
(0, 32) (0, 1) (4, 24) 
(0, 32) (0, 1) (4, 25) 
(0, 32) (0, 1) (4, 26) 
(0, 32) (0, 1) (4, 27) 
(0, 32) (0, 1) (4, 28) 
(0, 32) (0, 1) (4, 29) 
(0, 32) (0, 1) (4, 30) 
(0, 32) (0, 1) (3, 23) 
(0, 32) (0, 1) (3, 24) 
(0, 32) (0, 1) (3, 25) 
(0, 32) (0, 1) (3, 26) 
(0, 32) (0, 1) (3, 27) 
(0, 32) (0, 1) (3, 28) 
(0, 32) (0, 1) (3, 29) 
(0, 32) (0, 1) (3, 30) 
(0, 32) (0, 1) (2, 23) 
(0, 32) (0, 1) (2, 24) 
(0, 32) (0, 1) (2, 25) 
(0, 32) (0, 1) (2, 26) 
(0, 32) (0, 1) (2, 27) 
(0, 32) (0, 1) (2, 28) 
(0, 32) (0, 1) (2, 29) 
(0, 32) (0, 1) (2, 30) 
(0, 32) (0, 1) (1, 23) 
(0, 32) (0, 1) (1, 24) 
(0, 32) (0, 1) (1, 25) 
(0, 32) (0, 1) (1, 26) 
(0, 32) (0, 1) (1, 27) 
(0, 32) (0, 1) (1, 28) 
(0, 32) (0, 1) (1, 29) 
(0, 32) (0, 1) (1, 30) 
(0, 32) (0, 1) (0, 22) 
(0, 32) (0, 1) (0, 23) 
(0, 32) (0, 1) (0, 24) 
(0, 32) (0, 1) (0, 25) 
(0, 32) (0, 1) (0, 26) 
(0, 32) (0, 1) (0, 27) 
(0, 32) (0, 1) (0, 28) 
(0, 32) (0, 1) (0, 29) 
(0, 32) (0, 1) (0, 30) 
(0, 33) (0, 1) (10, 29) 
(0, 33) (0, 1) (10, 30) 
(0, 33) (0, 1) (9, 28) 
(0, 33) (0, 1) (9, 29) 
(0, 33) (0, 1) (9, 30) 
(0, 33) (0, 1) (8, 26) 
(0, 33) (0, 1) (8, 27) 
(0, 33) (0, 1) (8, 28) 
(0, 33) (0, 1) (8, 29) 
(0, 33) (0, 1) (8, 30) 
(0, 33) (0, 1) (7, 25) 
(0, 33) (0, 1) (7, 26) 
(0, 33) (0, 1) (7, 27) 
(0, 33) (0, 1) (7, 28) 
(0, 33) (0, 1) (7, 29) 
(0, 33) (0, 1) (7, 30) 
(0, 33) (0, 1) (6, 24) 
(0, 33) (0, 1) (6, 25) 
(0, 33) (0, 1) (6, 26) 
(0, 33) (0, 1) (6, 27) 
(0, 33) (0, 1) (6, 28) 
(0, 33) (0, 1) (6, 29) 
(0, 33) (0, 1) (6, 30) 
(0, 33) (0, 1) (5, 24) 
(0, 33) (0, 1) (5, 25) 
(0, 33) (0, 1) (5, 26) 
(0, 33) (0, 1) (5, 27) 
(0, 33) (0, 1) (5, 28) 
(0, 33) (0, 1) (5, 29) 
(0, 33) (0, 1) (5, 30) 
(0, 33) (0, 1) (4, 23) 
(0, 33) (0, 1) (4, 24) 
(0, 33) (0, 1) (4, 25) 
(0, 33) (0, 1) (4, 26) 
(0, 33) (0, 1) (4, 27) 
(0, 33) (0, 1) (4, 28) 
(0, 33) (0, 1) (4, 29) 
(0, 33) (0, 1) (4, 30) 
(0, 33) (0, 1) (3, 23) 
(0, 33) (0, 1) (3, 24) 
(0, 33) (0, 1) (3, 25) 
(0, 33) (0, 1) (3, 26) 
(0, 33) (0, 1) (3, 27) 
(0, 33) (0, 1) (3, 28) 
(0, 33) (0, 1) (3, 29) 
(0, 33) (0, 1) (3, 30) 
(0, 33) (0, 1) (2, 23) 
(0, 33) (0, 1) (2, 24) 
(0, 33) (0, 1) (2, 25) 
(0, 33) (0, 1) (2, 26) 
(0, 33) (0, 1) (2, 27) 
(0, 33) (0, 1) (2, 28) 
(0, 33) (0, 1) (2, 29) 
(0, 33) (0, 1) (2, 30) 
(0, 33) (0, 1) (1, 22) 
(0, 33) (0, 1) (1, 23) 
(0, 33) (0, 1) (1, 24) 
(0, 33) (0, 1) (1, 25) 
(0, 33) (0, 1) (1, 26) 
(0, 33) (0, 1) (1, 27) 
(0, 33) (0, 1) (1, 28) 
(0, 33) (0, 1) (1, 29) 
(0, 33) (0, 1) (1, 30) 
(0, 33) (0, 1) (0, 22) 
(0, 33) (0, 1) (0, 23) 
(0, 33) (0, 1) (0, 24) 
(0, 33) (0, 1) (0, 25) 
(0, 33) (0, 1) (0, 26) 
(0, 33) (0, 1) (0, 27) 
(0, 33) (0, 1) (0, 28) 
(0, 33) (0, 1) (0, 29) 
(0, 33) (0, 1) (0, 30) 
